Subject-id,Activity Label,Timestamp,X-accel,Y-accel,Z-accel
1641,R,1216345154068000,9.965676,-1.1855347,0.43110353
1614,R,84313810282000,4.984036,6.7755103,6.0210795
1638,R,1136494966366137,-5.269937,-1.6787843,-13.668199
1634,R,76427941465296,-3.786148,-3.2757874,7.845001
1608,R,41223511059111,0.5898285,-2.3036194,8.771576
1623,R,861361509268,4.086838,-1.4853516,-9.21196
1621,R,169453438676253,-9.130288,3.2112231,-3.2016463
1623,R,853909116689,3.4945068,-1.6222229,-9.49614
1601,R,267775716578278,-7.7667904,3.2273839,4.853047
1634,R,76473914679082,-3.5382538,-3.5536346,7.7597656
1625,R,705865358425554,-6.4239044,-5.5767975,4.48526
1629,R,604725585919636,5.6566315,4.6463776,5.6381226
1647,R,1217193343477623,5.9867015,-3.642778,-7.41604
1648,R,462902636899000,-9.311836,1.0035132,-2.2297633
1649,R,1163369155612399,6.9569516,-3.8660371,-6.3242836
1603,R,11708688404308,7.047333,0.9295488,6.791752
1617,R,267551460230542,-8.710022,-0.5359497,4.190506
1638,R,1136643547713857,-8.772655,3.3346741,-9.873388
1612,R,5090793801364,-7.7422485,2.038391,5.211029
1647,R,1217223630912663,5.831677,-2.5258827,-7.748235
1621,R,169476423413329,-9.181764,3.6182373,-2.5713725
1603,R,11735783161122,6.9707184,0.8086416,6.794146
1628,R,1136702868873987,-5.7251587,-3.5965118,-7.84198
1646,R,1464878742172000,-8.598121,-2.074087,-2.787803
1621,R,169495935990716,-9.474455,2.6036944,-2.89459
1604,R,15489200402830,5.43573,3.4422913,6.7143707
1618,R,197690053944231,-2.5711517,-0.89175415,8.832474
1630,R,1557878432929183,6.502243,0.5821228,-7.667755
1615,R,167830946447360,7.687027,-5.817444,-0.48330688
1631,R,1551982381907004,2.903473,2.7067413,8.178314
1647,R,1217222710877456,5.957372,-2.1242554,-7.8212585
1647,R,1217236958584741,6.76362,-2.8054059,-7.6602483
1623,R,809094032632,3.6917877,-1.6960449,-9.466873
1623,R,860555845205,3.8355408,-1.5900116,-9.364639
1646,R,1464890188075000,-8.202942,0.0,5.6498513
1635,R,679161121293720,-7.723419,-1.7785645,5.381119
1620,R,940688073102852,2.6753998,9.111237,-2.9840698
1614,R,84417742907000,4.639153,6.4426026,6.6461797
1623,R,812920960454,3.4375,-1.6440125,-9.421295
1614,R,84248431304000,5.017566,6.67971,5.9707837
1650,R,358055484728000,-7.589817,-0.488584,-5.278623
1630,R,1557898675225310,8.558746,1.0834808,-7.474045
1641,R,1216368406340000,9.716595,-1.1328443,0.39757326
1612,R,5143161964206,-7.7267303,2.16922,5.2238007
1650,R,358158362608000,-7.8341093,-0.47181886,-5.9372535
1634,R,76425675535120,-3.4781036,-3.1573944,8.030716
1646,R,1464881039894000,-9.395662,-2.4764502,0.9436377
1623,R,838964050156,3.52565,-1.6287842,-9.47879
1617,R,267549697840406,-8.7417145,-0.45318604,3.9782715
1614,R,84416041781000,4.9169755,6.4138627,6.4426026
1646,R,1464794428444000,-8.938213,0.043110352,0.34727785
1624,R,515939808211471,7.048111,-4.312622,-5.4089355
1620,R,940680298440531,2.6005096,9.115524,-3.3321228
1614,R,84370840827000,4.7133985,6.6270194,5.8845634
1631,R,1551941444093333,2.335556,2.2640991,8.515686
1612,R,5126897604385,-7.7525024,2.1121979,5.26828
1645,R,1129647094931000,7.173084,-2.7303224,-5.870193
1618,R,197636426925937,-2.583786,-1.0019684,8.843536
1620,R,940674336526469,2.5456238,9.032425,-3.0882416
1640,R,170736107787153,-8.535778,-8.805275,-0.5439327
1642,R,1469499854194000,-4.5553274,4.8427296,7.4509063
1627,R,440638252340112,1.5316162,-9.285812,-1.6495209
1641,R,1216357606471000,9.970467,-0.9651929,-0.05748047
1643,R,708463163036000,4.5553274,-2.8333082,-8.178992
1603,R,11777003977667,7.0634937,1.1563994,6.543952
1626,R,596879925876145,5.6174164,-2.6846466,-7.8399963
1629,R,604642098962446,5.6475067,4.625717,5.651306
1629,R,604655895971540,5.655472,4.6491394,5.62883
1637,R,13095644087088,9.20361,-1.7832314,0.43963528
1650,R,358116546956000,-7.062913,-0.6466553,-5.8989334
1602,R,102493097828533,-1.6486206,-1.6426239,8.833176
1640,R,170666691987873,-6.541408,-4.505289,-4.582951
1620,R,940759152818315,1.9309082,8.574585,-4.923477
1626,R,596937430138430,5.7737885,-2.4510956,-7.8580627
1626,R,596877659917170,5.7562256,-2.5200806,-7.880127
1641,R,1216435966951000,9.616004,-2.8596535,-2.7015822
1648,R,462872751038000,-9.3381815,-0.8765772,-1.2885206
1648,R,462848890310000,-9.362132,-0.8143067,-1.2693604
1614,R,84376379603000,4.88105,6.480923,6.488108
1615,R,167893385428751,7.7869263,-5.053467,-1.6932373
1623,R,947970378262,3.6346588,-2.1094666,-9.349533
1628,R,1136670682593516,-5.725952,-3.4093018,-7.8230896
1622,R,289032058997245,4.6142883,8.412552,0.916687
1603,R,11768823697202,7.107786,0.6464345,7.119757
1641,R,1216315474042000,10.071057,-0.71371585,-0.8214917
1626,R,596782037695073,5.9437256,-2.6842499,-7.753998
1615,R,167926518361442,8.1311035,-5.3167877,-0.91674805
1644,R,1816533825854000,0.8885523,-8.732242,-3.2692018
1631,R,1551902218325045,2.3358765,2.378601,8.5073395
1650,R,358062678947000,-7.2449346,-0.852627,-6.07856
1616,R,195820455706999,-0.15435791,-0.00044250488,9.153702
1644,R,1816501037271000,0.26345217,-8.751402,-3.5206788
1650,R,358026021850000,-6.847361,-0.59156984,-6.0593996
1631,R,1551929409500169,2.2382355,2.333969,8.5890045
1644,R,1816400776427000,1.092129,-9.649534,-1.3388159
1628,R,1136667298810870,-5.9516296,-3.3944244,-7.8730316
1606,R,123994588078601,-8.647522,-5.1280823,-1.7668457
1633,R,691196009843101,-3.6826477,-7.013336,-6.5842133
1647,R,1217219640764122,6.2063694,-2.7742813,-8.209718
1613,R,175312792167622,1.3012487,3.8097734,8.699332
1639,R,181885258644329,-6.287024,-7.8921866,-1.5156794
1641,R,1216392464616000,9.807606,-1.4034815,0.9196875
1622,R,289169172962374,8.737747,4.1587067,0.110321045
1603,R,11787298589016,7.114969,1.2808979,6.55293
1601,R,267858437598244,-7.6847887,3.1974564,4.981137
1616,R,195825037921354,-0.1974945,0.049865723,9.118118
1643,R,708421505141000,4.591253,-2.684817,-8.277188
1623,R,872942923856,4.0737457,-1.7010956,-9.436188
1643,R,708365296094000,4.536167,-2.8404932,-8.289163
1628,R,1136604799410421,-6.050583,-3.7970276,-7.513138
1642,R,1469473032333000,-5.103787,4.509822,7.685618
1610,R,16160526575812,5.3492737,5.100189,5.649765
1648,R,462803325321000,-9.352551,-0.86220706,-1.1328443
1622,R,289086944875646,4.68956,8.296143,0.8925171
1642,R,1469398391224000,-4.3182206,5.0846267,7.2976246
1646,R,1464902984354000,-8.772957,-0.45744875,5.3097587
1626,R,596822522304998,5.6196136,-2.6054993,-7.908554
1628,R,1136650037482671,-5.780472,-3.4063568,-7.855713
1645,R,1129692919729000,7.668853,-2.8261232,-5.6282964
1647,R,1217254555940568,6.142923,-3.7732618,-7.1580644
1608,R,41351510916952,0.85180664,-2.518219,8.60202
1627,R,440572651143812,1.4879456,-9.465225,-1.5278778
1643,R,708472111684000,4.6104126,-2.8692336,-8.344249
1645,R,1129621763868000,7.199429,-3.4512234,-5.9085135
1627,R,440527090818593,2.2180634,-9.065887,-3.59404
1645,R,1129625794256000,7.158714,-3.6955154,-5.8007374
1618,R,197650223914565,-2.4181366,-0.8054352,8.852615
1621,R,169445298151986,-9.0429,3.4919431,-3.4422636
1628,R,1136751349739176,-5.7103424,-3.7417908,-7.639328
1644,R,1816399607497000,1.5615528,-8.650811,-5.621111
1601,R,267790161702229,-7.8188643,3.2082303,4.8081555
1640,R,170700966975123,-5.406556,-8.498817,-0.7115268
1617,R,267661685161611,-8.626007,-1.3292694,4.233261
1612,R,5257213751486,-7.8511963,2.1250153,5.078598
1608,R,41250651872922,0.51297,-2.4369812,8.968445
1614,R,84249044591000,6.466553,5.46304,6.5048733
1616,R,195764109578079,0.072006226,-0.13726807,9.024063
1629,R,604693611113739,5.6452484,4.687958,5.643585
1649,R,1163463648474551,6.9066734,-3.9270895,-6.296152
1601,R,267892994083283,-7.7087307,3.245939,4.8656163
1613,R,175436850999606,1.9913772,3.9318779,8.500613
1610,R,16092045144234,5.144211,4.86882,5.9173737
1641,R,1216438969267000,10.30098,-1.4441968,-0.34727785
1618,R,197697254566789,-2.4750824,-0.6049957,8.883774
1603,R,11782031868603,6.9503675,1.2455834,6.7546415
1647,R,1217316006595388,6.5864487,-3.555988,-6.9982514
1647,R,1217205195646523,6.0166287,-3.0879216,-7.4645224
1625,R,705792888951633,-5.5480194,-5.7795563,5.0257416
1611,R,293037301973825,-4.9531097,-8.573959,-1.5318451
1641,R,1216286761299000,10.013577,-0.6346802,-1.2430152
1641,R,1216332661536000,9.718989,-2.2537134,-0.7664063
1628,R,1136615434186431,-6.0317993,-3.501587,-7.6021423
1606,R,123949470913229,-8.019943,-6.3341675,0.30647278
1628,R,1136649030402593,-5.6529846,-3.5233307,-7.8503265
1648,R,462794639503000,-9.369317,-0.87178713,-1.094524
1624,R,515811254437725,7.0351105,-4.327301,-5.3925323
1636,R,502970933409353,2.0951538,-9.039093,2.25029
1628,R,1136644760354912,-5.838272,-3.6093445,-7.6497345
1616,R,195714460545740,-0.1809845,-0.004623413,9.184616
1608,R,41228697521514,0.58833313,-2.3048859,8.7187805
1622,R,289165144657917,8.539856,4.132309,0.3766327
1650,R,358081038070000,-6.8904715,-0.73048097,-6.1767554
1607,R,288213441831598,3.027468,-9.457695,0.7278373
1640,R,170750254621983,-6.828712,-6.9665284,-1.2861352
1604,R,15596353716879,5.1525726,3.4108276,6.792862
1635,R,679062729587406,-8.04953,-2.2688599,4.708679
1641,R,1216416905609000,9.8938265,-1.2166699,-2.4213648
1622,R,289122041609527,4.249069,8.625519,-0.02986145
1615,R,167833514501559,6.8709564,-6.3286896,-2.4512024
1636,R,502875009029805,2.1286469,-8.276428,1.2760925
1646,R,1464822882392000,-9.381292,-0.4023633,0.16046631
1617,R,267624624625326,-8.316223,-0.71961975,4.6621704
1646,R,1464915599118000,-7.7718387,-1.6932789,5.5947657
1645,R,1129594176389000,7.1371584,-2.955454,-6.4905033
1632,R,3636439807529,4.5556335,-2.3328705,-8.74791
1616,R,195740543909179,-0.20283508,0.031982422,9.16066
1645,R,1129609955257000,7.398216,-2.4189699,-6.0617948
1600,R,243843707183310,2.6789703,7.8110657,4.5189056
1637,R,13084796681928,5.600337,-4.895694,-6.144419
1627,R,440494803843996,-0.11943054,-9.367371,-6.27623
1620,R,940738447250538,1.8762665,8.819321,-4.330139
1621,R,169507548427588,-9.518148,2.7419596,-3.240552
1600,R,243897082446982,3.5251617,7.203232,4.77446
1605,R,180211431591572,8.826224,2.15957,3.5260606
1619,R,172145381937900,-5.4617724,-2.3517046,7.701548
1645,R,1129555827550000,7.213799,-2.8500733,-5.831873
1644,R,1816436628634000,0.9580079,-8.732242,-3.4560134
1616,R,195668990855025,-0.27947998,-0.034500122,9.101929
1644,R,1816489086489000,0.3784131,-8.660391,-3.4799635
1621,R,169398331359920,-7.193379,5.2636523,-2.9460652
1600,R,243882983312962,3.7068634,7.310318,4.7534637
1630,R,1557819921578763,7.216522,0.76997375,-6.942993
1614,R,84418514480000,5.223538,6.2270513,6.5048733
1605,R,180153491289513,8.3312235,1.1701661,5.0517654
1623,R,884745899125,4.0786896,-1.7121887,-9.119537
1642,R,1469516418702000,-4.521797,4.782854,7.4772515
1628,R,1136602543551046,-3.7656555,-5.056122,-8.278229
1623,R,795820743077,3.7372284,-1.5501862,-9.55275
1629,R,604657104467634,5.664032,4.591568,5.6393433
1640,R,170692021212193,-7.1543236,-4.565144,-3.395427
1600,R,243934142978221,4.023056,7.076233,4.701233
1650,R,358017175097000,-9.326206,-1.2334352,-5.0199614
1620,R,940682413312813,2.2608185,9.0733185,-3.4605713
1632,R,3618664824697,4.4241333,-2.2841034,-8.858643
1605,R,180251215717860,8.522161,2.3343468,4.134786
1628,R,1136704601051722,-5.803528,-3.5714417,-7.701538
1620,R,940735164169483,1.7387238,8.907532,-4.374481
1603,R,11819381985629,7.0227923,0.9540894,6.7253127
1639,R,181886007910229,-8.255058,-5.4333415,-7.9273515
1627,R,440496636729738,0.45651245,-9.345596,-4.2036133
1634,R,76407245980669,-3.5623932,-3.2743835,7.9125824
1634,R,76489071240785,-3.5295258,-3.4131927,7.9716797
1641,R,1216386943671000,9.778865,-1.4370118,0.58198977
1616,R,195748499841796,0.03933716,-0.16178894,9.015015
1646,R,1464906027220000,-7.7071733,-1.6693287,5.223538
1648,R,462938629662000,-9.115445,0.68976563,-2.7518775
1619,R,172121878894731,-5.391144,-2.2331917,7.6943655
1602,R,102528647742961,-1.6495819,-1.578598,8.863312
1624,R,515821728065423,6.939987,-4.6257324,-5.195755
1604,R,15495746423338,5.181015,3.3628693,6.7863617
1647,R,1217285839915192,5.835268,-3.0304608,-7.689577
1635,R,679150244837269,-8.271194,-0.95162964,4.8418884
1611,R,293144656726337,-4.788742,-8.443481,-1.5619049
1650,R,358006071186000,-6.248606,-3.6500099,-4.8666797
1644,R,1816448196207000,1.0681788,-8.638836,-3.5661843
1618,R,197584360867199,-2.9724274,-0.6877136,8.89563
1614,R,84403203476000,4.758904,6.454578,6.476133
1648,R,462773599756000,-9.374106,-0.8286768,-1.0346485
1644,R,1816508312305000,0.57719976,-8.681946,-3.04407
1634,R,76320486032518,-2.6906586,-3.5568848,8.112854
1619,R,172141353106704,-5.3923407,-2.1930888,7.732673
1633,R,691135937537511,-4.037079,-7.311035,-5.8486176
1628,R,1136712134002496,-5.838791,-3.442276,-7.8071747
1614,R,84409593177000,5.5396805,6.2845316,5.815108
1645,R,1129546094521000,7.6137676,-2.9051588,-5.9133034
1628,R,1136624779887931,-5.857483,-3.50914,-7.8347626
1646,R,1464922611711000,-7.6041875,-1.3220508,5.144502
1620,R,940685837385079,2.2658691,9.04628,-3.3504028
1604,R,15535777836688,5.2777405,3.2755585,6.729065
1623,R,946298625333,3.5641022,-2.143753,-9.344452
1648,R,462883048896000,-9.362132,-0.8765772,-1.2909156
1641,R,1216373161594000,10.020762,-1.104104,0.72569096
1613,R,175378591403222,1.6466122,4.100669,8.523358
1642,R,1469505798718000,-4.550537,4.790039,7.510782
1628,R,1136632856688044,-5.8259735,-3.473587,-7.952896
1615,R,167810603429333,6.787613,-6.606888,-0.6365814
1609,R,40105967405539,1.0799866,9.672424,0.33511353
1614,R,84354105630000,4.718189,6.1073003,7.048543
1603,R,11659763913651,7.245453,0.6655881,6.663662
1606,R,123848863609391,-7.787964,-6.005478,1.1892548
1628,R,1136690340786983,-5.836899,-3.3240204,-8.053329
1601,R,267858836630745,-7.8212585,3.2704794,4.8817773
1643,R,708365497615000,4.636758,-2.8668385,-8.066426
1608,R,41289172684000,0.95376587,-2.7328186,8.941818
1605,R,180200298412982,8.6257105,2.28347,3.7966053
1647,R,1217237557135993,5.99149,-3.128623,-7.53156
1607,R,288267312009808,2.1230583,-9.896433,0.25079262
1638,R,1136663492390687,-6.3401456,0.35149872,-8.029853
1627,R,440607032837891,1.7294159,-9.371353,-2.4625092
1646,R,1464884424756000,-7.92991,-0.85023195,4.988826
1636,R,502947317385157,2.2162628,-9.376709,1.9936371
1633,R,691142987095965,-4.018631,-7.3891144,-5.7123566
1646,R,1464796443666000,-9.532178,-0.6394702,0.48139894
1613,R,175356328678126,1.3323733,3.639785,8.804078
1619,R,172077625563083,-5.315128,-2.529474,7.6548615
1634,R,76369127987012,-3.5998383,-3.1262665,7.995682
1642,R,1469489375386000,-4.5649076,4.88105,7.4580913
1646,R,1464796685480000,-9.78605,-0.5891748,1.1328443
1627,R,440575027852797,0.97566223,-9.402252,-2.4592133
1642,R,1469482281932000,-4.4571314,4.761299,7.563472
1606,R,123866286108273,-7.714432,-6.1233063,-0.659256
1642,R,1469529577491000,-4.7014236,4.737349,7.32397
1636,R,502921737548400,2.2419891,-9.015167,2.26857
1642,R,1469500277331000,-4.636758,4.888235,7.441326
1644,R,1816514559677000,0.89573735,-8.665181,-3.9565725
1625,R,705940081555432,-6.218689,-6.2477875,3.8853912
1606,R,123930336387795,-8.586609,-6.6671753,-2.7910461
1620,R,940705012190775,4.0419006,8.611786,-2.047058
1642,R,1469506262294000,-4.4595265,4.8139896,7.424561
1601,R,267802212984256,-7.599196,3.3225534,4.921282
1616,R,195787070992362,-0.203125,0.02104187,9.110809
1645,R,1129667325413000,7.5706573,-2.9410841,-5.609136
1627,R,440571241231703,1.3834686,-9.505463,-2.2414093
1610,R,16022858725913,5.4600983,4.8519897,5.5820923
1635,R,679104422688247,-8.137833,-2.3029022,4.712509
1639,R,181901145687589,-6.978948,-6.1611786,-7.245004
1624,R,515851084467442,6.904129,-4.191269,-5.5174103
1605,R,180118016706504,7.915829,1.4377182,5.412093
1629,R,604717126461050,5.5945587,4.713455,5.6009674
1648,R,462814308589000,-9.371712,-0.85741705,-1.0753639
1622,R,289107388602820,4.6800995,8.4210205,0.828537
1602,R,102529956947063,-1.4303741,-1.7843628,8.93309
1606,R,123994034184558,-8.253052,-5.015457,-1.036789
1642,R,1469412718937000,-4.543352,5.015171,7.3646855
1637,R,13082147111338,7.759907,-4.251653,-10.719739
1603,R,11742287537580,6.862979,0.919972,6.8719573
1642,R,1469433998603000,-5.2666483,4.9433208,7.0221977
1650,R,358161042958000,-7.654483,-0.49337405,-5.877378
1650,R,358009295713000,-7.4269557,-3.9877076,-4.397256
1630,L,1558782035543873,8.226257,-0.362854,4.1356506
1610,L,16589492354801,8.4835205,2.9873962,2.7707825
1605,L,181993847475578,8.80767,3.2734723,4.7961845
1639,L,183071924846909,-9.407118,-0.49006316,2.9352913
1600,L,251307236522218,1.8087616,6.836014,6.0926666
1611,L,2039192886008,7.734558,-0.6140442,4.9913025
1617,L,267080026405833,-6.20636,-0.3414917,7.084915
1650,L,359100334048000,-7.2329593,-5.613926,-1.6214283
1616,L,194608475131239,-0.22584534,-0.0005340576,9.109787
1601,L,264707265285150,-3.3273418,2.468422,8.6712
1617,L,266961644123546,-6.0270386,-0.4414673,7.2607574
1642,L,1471394626840000,0.79993653,9.589659,1.9806812
1619,L,171209988189231,-5.4019175,-4.092888,6.9198413
1631,L,1553419837661157,-2.203064,1.4549713,8.799728
1635,L,678689666843473,-7.910431,1.0836945,5.198807
1614,L,83460592155000,3.8655617,7.788604,5.611531
1628,L,1137048659905493,3.7041626,-6.274948,5.6992645
1627,L,440847237254553,-1.0249786,-9.5829315,1.2731171
1623,L,4536822024813,5.91687,-3.5025177,-7.321167
1644,L,1817258878598000,1.8800904,-8.988508,-2.0142114
1622,L,290325653377625,-9.440933,-2.146988,1.8008423
1600,L,251278484402041,1.6852875,7.0070496,5.9617615
1647,L,1220769370029619,5.631162,-1.2425907,-8.359954
1607,L,291264470107057,-6.38354,5.7766104,-5.2540755
1627,L,440871286322057,-0.7420654,-9.500656,1.5000458
1642,L,1471511668848000,3.9445972,9.462723,-2.0190015
1605,L,182012562708122,9.239224,3.875614,3.6098576
1632,L,3156868237910,-3.748108,-0.94189453,8.464172
1642,L,1471548989676000,0.20597169,5.7935524,2.4141798
1637,L,14832092085137,-2.6722283,-10.093506,0.26440966
1620,L,941669643839143,-4.2841187,8.92128,-0.16758728
1602,L,101007805787175,-3.6756592,-2.1648102,8.314697
1619,L,171109510518644,-4.663306,-5.369596,6.359598
1604,L,17459369704047,5.5069733,4.6015167,5.8357697
1612,L,7886347374966,-8.526764,3.9161835,2.73172
1614,L,83412166026000,3.915857,7.534732,5.7887626
1610,L,16523881069686,8.549255,2.7879791,2.7760315
1637,L,14961500501507,-7.120655,-0.5669769,7.152528
1605,L,182028205713013,10.084976,4.156334,4.1299977
1641,L,1219886834444000,9.611214,0.5364844,-2.926714
1637,L,14989996060107,1.1968015,-0.51430446,9.7741785
1604,L,17436911817093,5.4078827,4.600403,5.88797
1615,L,166291876331550,9.259476,-2.243164,-0.9514313
1641,L,1219871803378000,9.584868,0.5388794,-2.955454
1646,L,1466248106676000,-6.3851223,-2.7614577,-6.337222
1649,L,1163623703801915,5.954978,-1.3491327,-8.243835
1629,L,605397358677441,4.886856,4.275772,6.5457916
1644,L,1817306682554000,1.2573853,-9.05557,-2.0094216
1607,L,291148669118507,-5.7005944,5.747281,-5.6778493
1648,L,461438393332000,9.829161,1.1424243,1.3986914
1627,L,440755270714581,-1.0389404,-9.242477,2.1584625
1632,L,3266136451519,-3.0879517,-1.9101257,8.547089
1628,L,1137075971905223,4.42395,-5.3768463,6.052704
1613,L,176859076680564,2.134431,5.385158,7.724293
1604,L,17511133633057,5.514221,4.4799194,5.8584747
1648,L,461495397674000,8.600515,1.0322535,-5.103787
1635,L,678581345280071,-8.25206,0.12684631,4.996353
1645,L,1130470466185000,8.909473,-2.5866213,-3.6380348
1612,L,8012131676162,-8.679581,3.7819977,2.562378
1633,L,692814891080592,-0.18148804,-9.017334,-4.282181
1643,L,708824098856000,4.89542,-2.9458742,-8.01613
1626,L,597640079917010,5.4459686,-2.0414581,-8.243912
1642,L,1471423786881000,5.3097587,9.687855,0.34967285
1610,L,16462600250739,8.427826,2.7891846,2.9441833
1641,L,1219964871323000,9.407638,0.5340894,-3.542234
1627,L,440869131170690,-0.7423401,-9.500351,1.3841858
1634,L,76786210210914,-4.6976013,-3.9629211,7.201004
1618,L,199378826519730,-2.6321564,-0.9102783,8.8063965
1624,L,517373359000103,6.42218,-4.93985,-5.6435547
1642,L,1471545422926000,-0.488584,7.91075,2.2585034
1644,L,1817276734446000,1.7747096,-8.940608,-2.064507
1642,L,1471436019035000,-0.1460962,9.606423,1.5280225
1648,L,461521633423000,8.605306,1.0011182,-5.096602
1613,L,176916700115126,1.9913772,6.196194,7.117363
1634,L,76822314035395,-4.5298157,-4.4597015,6.974594
1633,L,692779089364834,0.032104492,-8.994644,-3.9680939
1650,L,359171916633000,-7.690408,-4.8307548,-2.071692
1637,L,14885064382267,-3.2779615,-3.463961,6.3600473
1646,L,1466305964445000,-8.178992,-2.3423293,-3.8152664
1623,L,4594678805067,5.868927,-3.3394318,-7.3952484
1608,L,77795509241909,5.499359,1.9893341,6.970932
1604,L,17485654489208,5.609436,4.422638,5.79303
1649,L,1163678889972258,6.013636,-1.364695,-8.243237
1649,L,1163612251149889,5.9747305,-1.4305356,-8.26239
1650,L,359138382744000,-7.4006104,-5.381609,-2.0860622
1650,L,359099608728000,-7.2569094,-5.606741,-1.6381935
1645,L,1130559336313000,9.16095,-2.3710694,-3.0943654
1608,L,77793958338589,5.5169067,1.8712158,7.026657
1648,L,461476658394000,9.901011,1.1831397,-0.8334668
1606,L,126674376401577,-9.820679,-0.97109985,1.4285889
1643,L,708873718268000,4.8594947,-2.8907888,-8.068821
1620,L,941601968061999,-3.780716,9.13266,0.09451294
1635,L,678580438908000,-8.253189,0.24154663,4.9662933
1603,L,10469712242258,7.5734587,0.58298814,6.193201
1628,L,1137051580437720,4.009186,-5.874588,5.8856506
1648,L,461448407665000,9.905801,1.1783496,-0.7041358
1616,L,194643038116598,-0.20872498,0.054870605,9.185455
1613,L,176867259188164,2.0045455,5.321113,7.7572136
1637,L,14999695121927,-7.4055653,-1.8287212,6.6521397
1643,L,708806725906000,4.878655,-2.9482691,-8.006551
1602,L,101086458736882,-3.7151184,-2.1357117,8.256409
1606,L,126556497686478,-9.903763,-0.5070648,-0.2310791
1626,L,597738471657910,5.774353,-2.283554,-7.9241943
1608,L,77737783412027,5.066452,2.4253693,7.2268677
1620,L,941516567690612,-4.004654,9.019745,-1.7344208
1625,L,706226819611836,-6.77359,-4.724579,4.7911987
1626,L,597635548056659,5.4902954,-2.2195587,-8.197968
1622,L,290267192378884,-9.446793,-2.2176208,1.7028656
1618,L,199372431561234,-2.6317444,-0.7994385,8.80394
1633,L,692787397801066,-0.43841553,-9.012146,-4.1297607
1636,L,503849560421414,0.3157959,-9.1167145,2.8388824
1641,L,1219829792638000,9.656719,0.6682105,-2.7758276
1628,L,1137125943230910,3.9015045,-5.5401917,6.288727
1638,L,1138137359524183,-6.7455134,-5.4453125,3.8660371
1645,L,1130432399005000,8.746612,-2.703977,-3.8464015
1612,L,7969632906784,-8.660538,3.9154053,2.4372406
1650,L,359111317470000,-7.3934255,-5.2977834,-1.8968556
1602,L,101073870232295,-3.6921082,-2.0839233,8.291626
1627,L,440828143018193,-0.62887573,-9.4500885,1.5760651
1650,L,359096001200000,-7.2545147,-5.606741,-1.5591577
1617,L,266981634650834,-5.851059,-0.978775,7.4044495
1646,L,1466197483326000,-7.460486,-2.4501052,-5.113367
1633,L,692763026439195,0.108947754,-8.683914,-4.946472
1644,L,1817327520987000,1.1400293,-9.081915,-2.076482
1646,L,1466327829872000,-7.278465,-2.684817,-5.1756372
1633,L,692730195642272,-0.32533264,-8.537506,-5.2979584
1648,L,461544725417000,8.322693,1.0370435,-5.53489
1602,L,101097738035139,-4.0207825,-1.2183228,8.219727
1608,L,77824452709286,5.7113495,1.525528,6.987335
1608,L,77800302943604,5.573471,2.2529907,6.995331
1625,L,706311666097396,-6.9974365,-4.6540833,4.562393
1631,L,1553458408812638,-2.3545532,1.1411896,8.860092
1639,L,183083172198999,-9.32332,-0.547524,3.0478187
1624,L,517250797345788,5.966156,-5.723816,-5.372452
1617,L,266950465540445,-6.176071,-0.2565918,7.1301117
1639,L,183071574933569,-9.378387,0.39818567,2.3989902
1613,L,176808518547458,2.030283,5.380968,7.724293
1650,L,359111418146000,-7.3838453,-5.3408937,-1.8800904
1641,L,1219876679415000,9.613608,0.50534916,-2.8596535
1629,L,605416342156141,4.8174286,4.3964233,6.425232
1624,L,517344757902274,6.594116,-4.485504,-5.8055115
1628,L,1137087654038817,4.2448273,-5.350296,6.21875
1642,L,1471549755287000,-1.1927198,8.741821,2.3974147
1636,L,503718740727995,-0.8353119,-9.034317,2.9118195
1609,L,42619639279671,9.103287,-2.7618256,-1.037323
1638,L,1138107670834793,-6.745663,-6.5855513,2.7783215
1614,L,83504527850000,3.9014869,7.599397,5.824688
1629,L,605285371381202,4.9714813,4.822342,6.099304
1627,L,440826269849248,-0.69444275,-9.306412,1.5562439
1620,L,941628806764853,-4.056366,8.974899,0.35250854
1631,L,1553448942278662,-2.1345062,1.6733246,8.849899
1628,L,1137122458733839,4.304184,-5.34639,6.1138
1629,L,605286428815284,4.959793,4.8063965,6.1602173
1638,L,1138197096999933,-6.604555,-7.134272,1.0857705
1608,L,77813898527520,5.7307587,1.5072937,6.9156647
1602,L,101130115653611,-3.7560883,-1.4513245,8.394653
1626,L,597707403241247,5.773575,-2.267685,-7.9452667
1633,L,692822897363851,-0.032852173,-9.217087,-3.5653229
1620,L,941629058534873,-3.9575195,9.040802,0.38258362
1613,L,176838688281352,2.0320787,5.3169236,7.7907324
1604,L,17361632584237,5.251053,4.7855835,5.9053497
1601,L,264611456097842,-3.1920695,2.6420016,8.634688
1648,L,461437889733000,9.898616,1.1496094,0.855022
1643,L,708864588165000,4.8115945,-2.8668385,-8.073611
1610,L,16451522350030,8.389954,2.7847748,3.0201874
1631,L,1553513596815694,-2.341095,1.1120453,8.833694
1611,L,2024539867878,7.7226105,-0.6593323,4.923538
1647,L,1220827431412461,5.771822,-1.282095,-8.304887
1615,L,166368112292515,9.172806,-2.4725647,-1.3148956
1642,L,1471437328952000,-2.5219557,8.6077,2.1076174
1641,L,1219858424421000,9.620794,0.5724097,-2.8668385
1630,L,1558823124391284,5.710083,-0.50183105,7.0820465
1631,L,1553454581908341,-2.3062744,1.1625214,8.806076
1643,L,708788909619000,4.8571,-2.9482691,-8.01613
1609,L,42614201047249,9.1604,-2.2435303,-0.96157837
